ID_Cliente,Idade,Anos_Experiencia,Renda_Anual_Mil,CEP,Tamanho_Familia,Gasto_Medio_Cartao,Escolaridade,Valor_Hipoteca,Aceitou_Emprestimo,Conta_Investimento,Conta_CD,Usa_Internet_Banking,Tem_Cartao_Credito_Banco,Segmento_Renda,Perfil_Gasto,Propensao_Emprestimo
2862,42,18,60,92677,4,0.2,3,151,0,0,0,0,1,Média Renda (41k - 80k),Gasto Baixo,Média Propensão
2863,65,39,113,92096,4,2.4,3,0,0,0,0,1,0,Alta Renda (Acima de 80k),Gasto Médio,Média Propensão
2864,29,5,70,93101,4,0.0,1,0,0,0,0,1,1,Média Renda (41k - 80k),Gasto Baixo,Média Propensão
2865,65,41,84,95762,2,0.0,3,0,0,0,0,1,1,Alta Renda (Acima de 80k),Gasto Baixo,Média Propensão
2866,59,33,23,94002,2,0.2,3,0,0,0,0,1,0,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
2867,46,22,141,90089,2,3.3,1,0,0,1,1,1,1,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
2868,59,33,110,90007,3,4.4,1,264,0,0,0,1,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
2869,52,26,31,94923,4,1.8,1,0,0,0,0,1,1,Baixa Renda (Até 40k),Gasto Médio,Média Propensão
2870,60,35,22,92660,1,1.3,1,80,0,0,0,0,0,Baixa Renda (Até 40k),Gasto Médio,Baixa Propensão
2871,43,17,91,95134,1,5.2,1,0,0,1,0,0,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
2872,65,39,82,94131,4,2.4,3,252,0,0,0,1,0,Alta Renda (Acima de 80k),Gasto Médio,Média Propensão
2873,50,26,23,92630,1,0.3,1,0,0,0,0,0,0,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
2874,48,23,35,93943,1,0.1,1,0,0,1,0,1,0,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
2875,49,25,114,91380,1,2.5,3,0,1,0,0,1,0,Alta Renda (Acima de 80k),Gasto Médio,Média Propensão
2876,58,33,18,94402,3,0.1,2,0,0,0,0,1,1,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
2877,24,-2,80,91107,2,1.6,3,238,0,0,0,0,0,Média Renda (41k - 80k),Gasto Médio,Média Propensão
2878,58,32,74,95817,2,2.3,3,0,0,0,0,0,1,Média Renda (41k - 80k),Gasto Médio,Média Propensão
2879,45,19,122,94590,4,4.1,2,0,1,0,0,1,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
2880,42,15,73,94545,3,2.33,2,0,0,0,0,0,0,Média Renda (41k - 80k),Gasto Médio,Média Propensão
2881,64,40,40,96064,2,1.1,1,0,0,0,0,1,0,Baixa Renda (Até 40k),Gasto Médio,Baixa Propensão
2882,49,25,55,92103,4,0.1,3,0,0,0,0,1,0,Média Renda (41k - 80k),Gasto Baixo,Média Propensão
2883,55,31,69,90089,1,2.7,2,0,0,1,0,0,1,Média Renda (41k - 80k),Gasto Alto,Média Propensão
2884,40,14,92,90024,4,1.4,2,0,0,0,0,1,0,Alta Renda (Acima de 80k),Gasto Médio,Média Propensão
2885,28,2,48,93943,4,2.1,3,0,0,0,0,1,1,Média Renda (41k - 80k),Gasto Médio,Média Propensão
2886,57,31,113,91711,4,0.6,3,327,1,0,0,1,0,Alta Renda (Acima de 80k),Gasto Baixo,Média Propensão
2887,50,25,58,93940,1,1.3,2,0,0,0,0,1,0,Média Renda (41k - 80k),Gasto Médio,Média Propensão
2888,40,16,109,94025,2,2.2,1,0,0,0,0,1,0,Alta Renda (Acima de 80k),Gasto Médio,Média Propensão
2889,55,28,39,94542,3,1.0,2,0,0,0,0,1,1,Baixa Renda (Até 40k),Gasto Médio,Baixa Propensão
2890,53,29,33,94591,3,1.9,2,144,0,0,0,0,0,Baixa Renda (Até 40k),Gasto Médio,Média Propensão
2891,48,24,18,94304,4,0.2,1,0,0,0,0,1,1,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
2892,59,33,63,90044,1,1.6,1,0,0,0,0,1,1,Média Renda (41k - 80k),Gasto Médio,Média Propensão
2893,58,32,43,92093,1,2.8,2,0,0,0,0,1,0,Média Renda (41k - 80k),Gasto Alto,Média Propensão
2894,38,14,70,94022,4,2.0,3,0,0,0,0,1,0,Média Renda (41k - 80k),Gasto Médio,Média Propensão
2895,49,25,19,94545,1,0.9,3,0,0,0,0,0,0,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
2896,60,36,39,94501,4,1.3,2,140,0,0,0,1,0,Baixa Renda (Até 40k),Gasto Médio,Baixa Propensão
2897,54,28,81,94720,3,0.8,1,0,0,0,0,0,0,Alta Renda (Acima de 80k),Gasto Baixo,Média Propensão
2898,28,2,34,92161,4,1.3,3,0,0,0,0,0,0,Baixa Renda (Até 40k),Gasto Médio,Baixa Propensão
2899,27,1,140,91711,1,5.9,2,175,1,1,1,1,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
2900,42,18,114,94305,1,0.3,1,0,0,0,0,0,0,Alta Renda (Acima de 80k),Gasto Baixo,Média Propensão
2901,52,28,55,91320,2,3.2,3,151,0,0,0,0,0,Média Renda (41k - 80k),Gasto Alto,Média Propensão
2902,54,30,21,95351,1,0.1,2,76,0,0,0,1,0,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
2903,56,30,50,94022,4,2.8,2,0,0,1,0,1,0,Média Renda (41k - 80k),Gasto Alto,Média Propensão
2904,58,34,41,95833,3,1.5,1,0,0,0,0,1,1,Média Renda (41k - 80k),Gasto Médio,Baixa Propensão
2905,56,32,190,90032,3,2.2,1,0,1,0,1,1,0,Alta Renda (Acima de 80k),Gasto Médio,Média Propensão
2906,64,40,8,94110,2,0.3,3,0,0,0,0,1,0,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
2907,35,8,55,92870,2,1.67,2,0,0,0,0,1,0,Média Renda (41k - 80k),Gasto Médio,Média Propensão
2908,45,20,40,91763,2,1.3,1,0,0,0,0,0,1,Baixa Renda (Até 40k),Gasto Médio,Baixa Propensão
2909,57,32,22,95616,3,0.1,2,0,0,0,0,1,0,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
2910,35,8,44,94590,2,1.67,2,0,0,1,0,0,1,Média Renda (41k - 80k),Gasto Médio,Média Propensão
2911,46,22,102,95039,3,4.5,3,0,1,0,0,1,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
2912,30,4,54,93033,4,1.8,3,235,0,0,0,1,0,Média Renda (41k - 80k),Gasto Médio,Média Propensão
2913,44,20,130,90291,4,3.2,2,0,1,0,0,0,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
2914,39,12,75,94501,3,2.33,2,0,0,0,0,1,1,Média Renda (41k - 80k),Gasto Médio,Média Propensão
2915,42,18,42,95929,2,1.7,1,0,0,0,0,1,0,Média Renda (41k - 80k),Gasto Médio,Média Propensão
2916,34,9,133,92110,1,3.8,1,0,0,0,0,1,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
2917,46,20,40,92037,1,1.2,2,0,0,0,0,1,0,Baixa Renda (Até 40k),Gasto Médio,Baixa Propensão
2918,55,31,34,94305,3,1.5,1,101,0,0,0,1,0,Baixa Renda (Até 40k),Gasto Médio,Baixa Propensão
2919,28,3,142,93727,1,0.8,1,0,0,0,0,1,0,Alta Renda (Acima de 80k),Gasto Baixo,Média Propensão
2920,35,10,64,94542,3,2.3,1,0,0,0,1,1,1,Média Renda (41k - 80k),Gasto Médio,Média Propensão
2921,60,35,44,94720,2,1.6,3,170,0,0,0,1,0,Média Renda (41k - 80k),Gasto Médio,Média Propensão
2922,50,24,95,91401,1,0.3,1,262,0,0,0,1,0,Alta Renda (Acima de 80k),Gasto Baixo,Média Propensão
2923,52,26,49,90011,1,1.4,3,0,0,0,0,1,0,Média Renda (41k - 80k),Gasto Médio,Baixa Propensão
2924,51,27,12,91007,2,0.2,1,0,0,0,0,0,0,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
2925,51,26,98,90024,1,1.3,3,0,0,0,0,1,1,Alta Renda (Acima de 80k),Gasto Médio,Média Propensão
2926,59,35,42,91711,4,0.4,1,0,0,0,0,1,0,Média Renda (41k - 80k),Gasto Baixo,Baixa Propensão
2927,53,28,44,92152,2,0.6,3,0,0,0,0,1,1,Média Renda (41k - 80k),Gasto Baixo,Baixa Propensão
2928,43,17,124,94117,1,5.2,1,0,0,0,0,0,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
2929,31,6,175,95005,2,6.7,1,0,0,0,0,1,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
2930,32,6,22,94061,4,0.3,1,0,0,0,0,0,0,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
2931,41,17,78,95929,4,2.67,1,99,0,0,0,1,0,Média Renda (41k - 80k),Gasto Alto,Média Propensão
2932,31,4,54,91741,2,1.0,2,109,0,0,0,0,1,Média Renda (41k - 80k),Gasto Médio,Média Propensão
2933,41,16,154,92407,1,7.0,1,0,0,0,0,0,1,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
2934,47,22,42,95820,3,2.7,2,0,0,0,0,1,0,Média Renda (41k - 80k),Gasto Alto,Média Propensão
2935,37,13,195,91763,2,6.5,1,635,0,0,0,1,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
2936,53,23,80,93023,1,3.0,3,0,0,0,0,1,1,Média Renda (41k - 80k),Gasto Alto,Média Propensão
2937,49,22,81,94301,3,2.0,2,0,0,0,0,1,0,Alta Renda (Acima de 80k),Gasto Médio,Média Propensão
2938,62,36,89,94022,2,2.0,1,0,0,0,0,1,1,Alta Renda (Acima de 80k),Gasto Médio,Média Propensão
2939,33,9,61,93943,3,2.6,2,0,0,0,0,1,0,Média Renda (41k - 80k),Gasto Alto,Média Propensão
2940,54,24,25,90016,4,0.4,3,0,0,0,0,0,1,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
2941,27,3,43,90245,3,0.1,2,163,0,0,0,1,0,Média Renda (41k - 80k),Gasto Baixo,Baixa Propensão
2942,60,35,122,92606,1,2.6,1,352,0,0,0,0,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
2943,29,5,160,90405,1,4.3,1,385,0,0,0,1,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
2944,56,32,83,91320,4,1.6,2,0,0,0,0,0,0,Alta Renda (Acima de 80k),Gasto Médio,Média Propensão
2945,55,30,79,92182,2,0.0,3,0,0,0,0,0,0,Média Renda (41k - 80k),Gasto Baixo,Média Propensão
2946,45,19,30,94305,3,0.5,2,0,0,0,0,1,1,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
2947,33,9,145,94110,1,4.3,1,437,0,0,0,1,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
2948,45,21,151,90024,2,3.3,1,328,0,0,0,0,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
2949,44,18,14,94720,2,0.1,3,98,0,0,0,0,1,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
2950,37,11,19,95054,3,0.2,2,0,0,0,0,1,0,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
2951,42,16,55,95820,1,0.7,3,135,0,0,0,1,0,Média Renda (41k - 80k),Gasto Baixo,Média Propensão
2952,26,2,132,94720,2,2.4,3,0,1,0,0,0,1,Alta Renda (Acima de 80k),Gasto Médio,Média Propensão
2953,33,8,182,94065,1,8.6,1,0,0,0,0,0,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
2954,61,36,78,91330,3,0.5,1,0,0,0,0,1,1,Média Renda (41k - 80k),Gasto Baixo,Média Propensão
2955,31,7,42,95822,1,2.4,2,0,0,0,0,1,1,Média Renda (41k - 80k),Gasto Médio,Média Propensão
2956,54,29,44,95518,2,2.3,3,187,0,0,0,1,0,Média Renda (41k - 80k),Gasto Médio,Média Propensão
2957,62,38,195,91125,4,5.2,3,522,1,0,1,1,1,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
2958,61,36,53,92717,3,0.5,2,0,0,0,0,1,0,Média Renda (41k - 80k),Gasto Baixo,Média Propensão
2959,66,41,65,92612,3,2.4,1,0,0,0,0,0,0,Média Renda (41k - 80k),Gasto Médio,Média Propensão
2960,38,12,43,94305,4,0.2,1,0,0,0,0,0,0,Média Renda (41k - 80k),Gasto Baixo,Baixa Propensão
2961,55,29,38,90035,4,1.5,3,0,0,0,0,0,1,Baixa Renda (Até 40k),Gasto Médio,Baixa Propensão
2962,60,36,50,95741,1,1.8,3,0,0,0,0,1,0,Média Renda (41k - 80k),Gasto Médio,Média Propensão
2963,23,-2,81,91711,2,1.8,2,0,0,0,0,0,0,Alta Renda (Acima de 80k),Gasto Médio,Média Propensão
2964,29,3,41,94588,1,1.9,3,0,0,0,0,1,1,Média Renda (41k - 80k),Gasto Médio,Média Propensão
2965,35,10,73,93943,3,2.3,1,0,0,0,0,1,0,Média Renda (41k - 80k),Gasto Médio,Média Propensão
2966,53,27,31,91605,2,0.4,3,104,0,0,0,0,1,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
2967,32,7,84,91320,3,0.6,2,0,0,0,0,1,1,Alta Renda (Acima de 80k),Gasto Baixo,Média Propensão
2968,38,14,95,94109,2,1.9,1,0,0,0,0,1,1,Alta Renda (Acima de 80k),Gasto Médio,Média Propensão
2969,44,18,162,90840,4,1.3,1,301,1,0,0,0,0,Alta Renda (Acima de 80k),Gasto Médio,Média Propensão
2970,43,18,60,95039,2,2.2,3,115,0,0,0,0,0,Média Renda (41k - 80k),Gasto Médio,Média Propensão
2971,54,30,121,95039,2,1.1,3,0,1,1,0,0,0,Alta Renda (Acima de 80k),Gasto Médio,Média Propensão
2972,52,25,43,91380,3,1.0,2,165,0,0,1,1,1,Média Renda (41k - 80k),Gasto Médio,Baixa Propensão
2973,31,7,38,92182,1,1.8,2,182,0,0,1,1,1,Baixa Renda (Até 40k),Gasto Médio,Média Propensão
2974,47,22,82,92084,1,2.9,1,276,0,0,0,1,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
2975,42,18,52,95008,4,1.9,1,0,0,0,0,1,0,Média Renda (41k - 80k),Gasto Médio,Média Propensão
2976,57,33,43,91016,3,1.5,1,168,0,0,0,0,1,Média Renda (41k - 80k),Gasto Médio,Baixa Propensão
2977,33,8,82,95747,1,2.6,2,0,0,1,1,1,1,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
2978,35,10,161,94109,1,4.1,1,0,0,1,0,1,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
2979,56,30,24,94550,2,0.7,2,0,0,0,0,1,0,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
2980,57,32,102,90210,1,2.6,1,0,0,0,0,1,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
2981,25,-1,53,94305,3,2.4,2,0,0,0,0,0,0,Média Renda (41k - 80k),Gasto Médio,Média Propensão
2982,53,28,85,92037,1,1.2,1,0,0,0,0,0,0,Alta Renda (Acima de 80k),Gasto Médio,Média Propensão
2983,59,33,111,95120,3,4.4,1,0,0,0,0,1,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
2984,56,32,90,95054,2,0.3,1,0,0,0,0,1,1,Alta Renda (Acima de 80k),Gasto Baixo,Média Propensão
2985,54,28,94,92709,2,1.1,1,188,0,0,0,0,0,Alta Renda (Acima de 80k),Gasto Médio,Média Propensão
2986,48,23,63,94606,4,3.6,3,0,0,0,0,0,0,Média Renda (41k - 80k),Gasto Alto,Média Propensão
2987,55,30,153,94305,2,2.8,2,0,1,1,1,1,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
2988,33,7,39,92037,2,2.0,3,0,0,0,0,0,0,Baixa Renda (Até 40k),Gasto Médio,Média Propensão
2989,46,21,205,95762,2,8.8,1,181,0,1,0,1,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
2990,42,18,142,93106,1,3.4,1,496,0,0,0,1,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
2991,49,25,163,94608,2,0.4,1,0,0,1,0,0,0,Alta Renda (Acima de 80k),Gasto Baixo,Média Propensão
2992,42,17,113,93014,3,1.0,1,0,0,1,0,1,0,Alta Renda (Acima de 80k),Gasto Médio,Média Propensão
2993,46,21,64,92104,1,2.9,1,0,0,0,0,1,1,Média Renda (41k - 80k),Gasto Alto,Média Propensão
2994,65,40,20,92647,3,0.1,3,0,0,0,0,0,1,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
2995,50,24,179,94025,1,1.0,1,0,0,0,0,1,0,Alta Renda (Acima de 80k),Gasto Médio,Média Propensão
2996,54,24,91,91101,2,4.5,3,90,0,0,0,1,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
2997,42,18,103,91367,1,3.33,1,0,1,1,1,1,1,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
2998,57,33,80,95053,4,1.6,2,0,0,0,0,0,0,Média Renda (41k - 80k),Gasto Médio,Média Propensão
2999,61,35,38,93106,2,0.3,1,0,0,0,0,0,0,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
3000,60,34,44,94143,1,0.2,1,0,0,0,0,0,1,Média Renda (41k - 80k),Gasto Baixo,Baixa Propensão
3001,40,14,164,94720,1,4.3,2,0,1,0,0,0,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
3002,33,7,81,92647,3,1.6,1,0,0,0,0,1,1,Alta Renda (Acima de 80k),Gasto Médio,Média Propensão
3003,37,13,95,90095,2,1.7,2,83,0,0,0,0,0,Alta Renda (Acima de 80k),Gasto Médio,Média Propensão
3004,52,28,44,90747,3,1.9,2,0,0,0,0,0,1,Média Renda (41k - 80k),Gasto Médio,Média Propensão
3005,33,7,88,94583,3,1.6,1,0,0,0,0,1,1,Alta Renda (Acima de 80k),Gasto Médio,Média Propensão
3006,62,36,148,94111,3,7.0,2,0,1,0,0,1,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
3007,62,37,169,95014,3,5.0,2,184,1,0,1,1,1,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
3008,63,37,11,91711,1,0.8,2,102,0,0,0,0,1,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
3009,55,25,92,94550,1,3.0,3,158,0,0,0,0,1,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
3010,33,9,74,92120,3,2.6,2,0,0,0,0,1,0,Média Renda (41k - 80k),Gasto Alto,Média Propensão
3011,25,1,72,94301,3,0.8,1,0,0,0,0,1,0,Média Renda (41k - 80k),Gasto Baixo,Média Propensão
3012,55,31,63,95616,3,2.67,1,0,0,0,0,1,0,Média Renda (41k - 80k),Gasto Alto,Média Propensão
3013,29,3,172,92373,2,4.5,1,415,0,0,0,1,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
3014,45,21,183,90029,2,1.4,1,0,0,0,0,1,1,Alta Renda (Acima de 80k),Gasto Médio,Média Propensão
3015,60,34,40,91311,1,2.5,3,166,0,0,0,1,0,Baixa Renda (Até 40k),Gasto Médio,Média Propensão
3016,44,18,68,92673,4,2.9,1,0,0,1,0,0,1,Média Renda (41k - 80k),Gasto Alto,Média Propensão
3017,48,23,78,91423,4,3.6,3,0,0,0,0,1,0,Média Renda (41k - 80k),Gasto Alto,Média Propensão
3018,57,32,68,90041,2,3.7,1,184,0,0,0,0,0,Média Renda (41k - 80k),Gasto Alto,Média Propensão
3019,58,32,49,94005,1,1.4,1,99,0,0,0,1,1,Média Renda (41k - 80k),Gasto Médio,Baixa Propensão
3020,58,33,39,94132,2,2.3,3,0,0,0,0,1,0,Baixa Renda (Até 40k),Gasto Médio,Média Propensão
3021,44,20,151,95193,1,3.5,1,392,0,0,0,1,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
3022,54,28,159,90245,2,0.5,1,461,0,0,0,1,0,Alta Renda (Acima de 80k),Gasto Baixo,Média Propensão
3023,59,33,89,94608,4,1.9,2,0,0,0,0,1,1,Alta Renda (Acima de 80k),Gasto Médio,Média Propensão
3024,63,37,105,92694,4,1.7,3,244,0,0,0,0,1,Alta Renda (Acima de 80k),Gasto Médio,Média Propensão
3025,61,35,78,90840,2,2.0,1,0,0,0,0,1,1,Média Renda (41k - 80k),Gasto Médio,Média Propensão
3026,58,32,128,94609,2,2.7,1,344,0,0,0,0,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
3027,44,20,81,90254,4,0.8,1,228,0,0,0,0,1,Alta Renda (Acima de 80k),Gasto Baixo,Média Propensão
3028,53,29,50,93305,4,0.1,3,152,0,0,0,1,0,Média Renda (41k - 80k),Gasto Baixo,Baixa Propensão
3029,63,39,38,92624,3,0.1,3,178,0,0,0,1,1,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
3030,41,17,119,94960,2,6.1,1,263,0,1,0,1,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
3031,50,26,110,94509,3,1.8,2,0,0,0,0,1,0,Alta Renda (Acima de 80k),Gasto Médio,Média Propensão
3032,51,25,29,90212,1,1.4,3,102,0,0,0,0,1,Baixa Renda (Até 40k),Gasto Médio,Baixa Propensão
3033,47,22,19,94590,1,0.4,3,0,0,0,0,1,0,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
3034,43,19,130,90630,2,4.7,3,221,1,0,0,0,1,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
3035,46,21,38,90024,1,2.4,1,130,0,0,0,1,0,Baixa Renda (Até 40k),Gasto Médio,Média Propensão
3036,50,24,31,95054,1,0.3,3,0,0,0,0,0,0,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
3037,33,9,14,91320,4,0.7,2,105,0,0,0,1,0,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
3038,27,2,158,95060,3,0.4,2,0,1,0,1,1,0,Alta Renda (Acima de 80k),Gasto Baixo,Média Propensão
3039,34,8,39,92124,4,0.2,1,115,0,0,0,1,0,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
3040,34,9,141,95616,2,4.9,3,0,1,0,0,0,1,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
3041,28,2,33,95814,3,1.0,1,167,0,0,0,1,0,Baixa Renda (Até 40k),Gasto Médio,Baixa Propensão
3042,29,5,92,95006,2,0.6,1,0,0,0,0,1,0,Alta Renda (Acima de 80k),Gasto Baixo,Média Propensão
3043,52,26,78,94301,3,3.0,2,0,0,0,0,0,0,Média Renda (41k - 80k),Gasto Alto,Média Propensão
3044,47,22,42,91754,3,2.7,2,0,0,0,0,1,1,Média Renda (41k - 80k),Gasto Alto,Média Propensão
3045,41,16,15,94124,2,0.3,2,83,0,0,0,0,0,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
3046,58,32,48,91768,1,2.8,2,0,0,0,0,1,0,Média Renda (41k - 80k),Gasto Alto,Média Propensão
3047,37,12,63,95630,3,2.3,1,0,0,0,0,1,0,Média Renda (41k - 80k),Gasto Médio,Média Propensão
3048,57,33,149,95060,1,4.7,1,0,0,1,0,0,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
3049,63,39,49,90275,1,0.8,1,103,0,0,0,1,0,Média Renda (41k - 80k),Gasto Baixo,Baixa Propensão
3050,60,35,125,94720,2,3.9,1,0,0,0,0,0,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
3051,50,25,58,92131,1,1.3,2,0,0,0,0,1,0,Média Renda (41k - 80k),Gasto Médio,Média Propensão
3052,60,35,48,94538,3,1.5,1,0,0,0,0,1,0,Média Renda (41k - 80k),Gasto Médio,Baixa Propensão
3053,54,30,75,94720,2,3.2,3,0,0,0,0,0,1,Média Renda (41k - 80k),Gasto Alto,Média Propensão
3054,28,4,114,92521,2,0.2,1,0,0,0,0,1,0,Alta Renda (Acima de 80k),Gasto Baixo,Média Propensão
3055,45,21,134,92697,4,5.5,2,0,1,0,1,1,1,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
3056,28,2,111,94305,4,2.3,3,0,0,0,0,1,0,Alta Renda (Acima de 80k),Gasto Médio,Média Propensão
3057,54,29,62,94301,4,3.8,2,149,0,0,0,1,0,Média Renda (41k - 80k),Gasto Alto,Média Propensão
3058,42,18,45,95616,1,0.7,1,0,0,1,0,1,0,Média Renda (41k - 80k),Gasto Baixo,Baixa Propensão
3059,30,4,113,90064,2,0.2,1,0,0,0,0,1,0,Alta Renda (Acima de 80k),Gasto Baixo,Média Propensão
3060,61,36,128,94550,1,2.6,1,0,0,0,0,1,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
3061,64,38,168,94061,4,5.7,3,0,1,0,0,1,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
3062,38,13,81,90095,1,4.0,3,206,0,1,0,1,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
3063,39,14,75,92521,1,0.1,2,297,0,0,0,0,1,Média Renda (41k - 80k),Gasto Baixo,Média Propensão
3064,54,29,21,95841,4,0.1,3,0,0,0,0,0,0,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
3065,59,33,83,94701,3,4.4,1,0,0,0,0,1,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
3066,39,15,121,92354,1,3.5,1,368,0,1,0,1,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
3067,63,33,40,91320,4,1.67,3,0,0,0,0,1,0,Baixa Renda (Até 40k),Gasto Médio,Média Propensão
3068,31,5,101,94501,1,2.9,3,170,0,1,0,0,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
3069,56,26,90,92120,2,4.5,3,0,0,0,0,0,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
3070,47,20,68,91320,1,2.67,2,0,0,0,0,1,1,Média Renda (41k - 80k),Gasto Alto,Média Propensão
3071,28,3,74,91330,2,1.8,2,221,0,1,0,0,0,Média Renda (41k - 80k),Gasto Médio,Média Propensão
3072,32,8,74,93023,4,0.1,2,257,0,0,0,0,1,Média Renda (41k - 80k),Gasto Baixo,Média Propensão
3073,54,30,51,92821,2,3.2,3,0,0,0,0,0,0,Média Renda (41k - 80k),Gasto Alto,Média Propensão
3074,29,5,149,94611,1,1.5,1,0,0,0,0,1,0,Alta Renda (Acima de 80k),Gasto Médio,Média Propensão
3075,39,15,31,95039,1,1.4,3,88,0,0,0,1,1,Baixa Renda (Até 40k),Gasto Médio,Baixa Propensão
3076,26,0,85,95616,2,1.6,3,0,0,0,0,0,0,Alta Renda (Acima de 80k),Gasto Médio,Média Propensão
3077,29,-1,62,92672,2,1.75,3,0,0,0,0,0,1,Média Renda (41k - 80k),Gasto Médio,Média Propensão
3078,46,21,44,95112,1,0.3,1,110,0,1,0,1,0,Média Renda (41k - 80k),Gasto Baixo,Baixa Propensão
3079,38,13,63,92325,3,0.5,3,190,0,1,1,1,1,Média Renda (41k - 80k),Gasto Baixo,Média Propensão
3080,55,31,23,95616,2,0.3,1,0,0,0,0,1,1,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
3081,48,22,40,94063,3,2.2,2,87,0,0,0,1,0,Baixa Renda (Até 40k),Gasto Médio,Média Propensão
3082,36,10,78,95064,2,4.5,3,204,0,0,0,1,1,Média Renda (41k - 80k),Gasto Alto,Média Propensão
3083,39,13,40,92122,3,0.9,3,129,0,0,0,1,0,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
